"n_tango_id","s_rirekiymd","d_eikyoudo_age","d_eikyoudo_sage","n_update_cnt"
3057,"20200729",0,0,0
3058,"20200729",0,0,0
3059,"20200729",0,0,0
3060,"20200729",0,0,0
3061,"20200729",0,0,0
3062,"20200729",0,0,0
3063,"20200729",0,0,0
3064,"20200729",0,0,0
3065,"20200729",0,0,0
3066,"20200729",0,0,0
3067,"20200729",0,0,0
3068,"20200729",0,0,0
3069,"20200729",0,0,0
3070,"20200729",0,0,0
3071,"20200729",0,0,2
3072,"20200729",0,0,0
3073,"20200729",0,0,0
3074,"20200729",0,0,0
3075,"20200729",0,0,0
3076,"20200729",0,0,1
3077,"20200729",0,0,1
3078,"20200729",0,0,1
3079,"20200729",0,0,1
3080,"20200729",0,0,1
3081,"20200729",0,0,0
3082,"20200729",0,0,0
3083,"20200729",0,0,0
3084,"20200729",0,0,0
3085,"20200729",0,0,0
3086,"20200729",0,0,0
3087,"20200729",0,0,1
3088,"20200729",0,0,0
3089,"20200729",0,0,0
3090,"20200729",0,0,0
3091,"20200729",0,0,0
3092,"20200729",0,0,0
3093,"20200729",0,0,0
3094,"20200729",0,0,0
3095,"20200729",0,0,0
3096,"20200729",0,0,0
3097,"20200729",0,0,0
3098,"20200729",0,0,1
3099,"20200729",0,0,0
3100,"20200729",0,0,0
3101,"20200729",0,0,0
3102,"20200729",0,0,0
3103,"20200729",0,0,0
3104,"20200729",0,0,0
3105,"20200729",0,0,0
3106,"20200729",0,0,0
3107,"20200729",0,0,0
3108,"20200729",0,0,1
3109,"20200729",0,0,3
3110,"20200729",0,0,0
3111,"20200729",0,0,0
3112,"20200729",0,0,0
3113,"20200729",0,0,0
3114,"20200729",0,0,0
3115,"20200729",0,0,0
3116,"20200729",0,0,0
3117,"20200729",0,0,1
3118,"20200729",0,0,1
3119,"20200729",0,0,1
3120,"20200729",0,0,0
3121,"20200729",0,0,1
3122,"20200729",0,0,1
3123,"20200729",0,0,0
3124,"20200729",0,0,0
3125,"20200729",0,0,1
3126,"20200729",0,0,0
3127,"20200729",0,0,0
3128,"20200729",0,0,0
3129,"20200729",0,0,0
3130,"20200729",0,0,0
3131,"20200729",0,0,0
3132,"20200729",0,0,0
3133,"20200729",0,0,0
3134,"20200729",0,0,0
3135,"20200729",0,0,0
3136,"20200729",0,0,0
3137,"20200729",0,0,0
3138,"20200729",0,0,0
3139,"20200729",0,0,0
3140,"20200729",0,0,0
3141,"20200729",0,0,0
3142,"20200729",0,0,0
3143,"20200729",0,0,0
3144,"20200729",0,0,0
3145,"20200729",0,0,0
3146,"20200729",0,0,0
3147,"20200729",0,0,0
3148,"20200729",0,0,0
3149,"20200729",0,0,2
3150,"20200729",0,0,1
3151,"20200729",0,0,2
3152,"20200729",0,0,0
3153,"20200729",0,0,0
3154,"20200729",0,0,0
3155,"20200729",0,0,0
3156,"20200729",0,0,0
3157,"20200729",0,0,0
3158,"20200729",0,0,0
3159,"20200729",0,0,1
3160,"20200729",0,0,0
3161,"20200729",0,0,0
3162,"20200729",0,0,0
3163,"20200729",0,0,0
3164,"20200729",0,0,0
3165,"20200729",0,0,0
3166,"20200729",0,0,0
3167,"20200729",0,0,0
3168,"20200729",0,0,0
3169,"20200729",0,0,0
3170,"20200729",0,0,1
3171,"20200729",0,0,0
3172,"20200729",0,0,0
3173,"20200729",0,0,0
3174,"20200729",0,0,0
3175,"20200729",0,0,0
3176,"20200729",0,0,0
3177,"20200729",0,0,0
3178,"20200729",0,0,0
3179,"20200729",0,0,0
3180,"20200729",0,0,0
3181,"20200729",0,0,0
3182,"20200729",0,0,0
3183,"20200729",0,0,0
3184,"20200729",0,0,0
3185,"20200729",0,0,2
3186,"20200729",0,0,1
3187,"20200729",0,0,1
3188,"20200729",0,0,1
3189,"20200729",0,0,1
3190,"20200729",0,0,1
3191,"20200729",0,0,1
3192,"20200729",0,0,1
3193,"20200729",0,0,2
3194,"20200729",0,0,1
3195,"20200729",0,0,0
3196,"20200729",0,0,0
3197,"20200729",0,0,0
3198,"20200729",0,0,0
3199,"20200729",0,0,0
3200,"20200729",0,0,0
3201,"20200729",0,0,0
3202,"20200729",0,0,0
3203,"20200729",0,0,1
3204,"20200729",0,0,0
3205,"20200729",0,0,0
3206,"20200729",0,0,1
3207,"20200729",0,0,1
3208,"20200729",0,0,0
3209,"20200729",0,0,0
3210,"20200729",0,0,0
3211,"20200729",0,0,0
3212,"20200729",0,0,0
3213,"20200729",0,0,5
3214,"20200729",0,0,0
3215,"20200729",0,0,0
3216,"20200729",0,0,1
3217,"20200729",0,0,0
3218,"20200729",0,0,0
3219,"20200729",0,0,0
3220,"20200729",0,0,0
3221,"20200729",0,0,0
3222,"20200729",0,0,0
3223,"20200729",0,0,0
3224,"20200729",0,0,1
3225,"20200729",0,0,1
3226,"20200729",0,0,0
3227,"20200729",0,0,0
3228,"20200729",0,0,0
3229,"20200729",0,0,1
3230,"20200729",0,0,0
3231,"20200729",0,0,0
3232,"20200729",0,0,0
3233,"20200729",0,0,0
3234,"20200729",0,0,0
3235,"20200729",0,0,1
3236,"20200729",0,0,1
3237,"20200729",0,0,1
3238,"20200729",0,0,0
3239,"20200729",0,0,0
3240,"20200729",0,0,0
3241,"20200729",0,0,0
3242,"20200729",0,0,0
3243,"20200729",0,0,0
3244,"20200729",0,0,1
3245,"20200729",0,0,0
3246,"20200729",0,0,0
3247,"20200729",0,0,0
3248,"20200729",0,0,0
3249,"20200729",0,0,0
3250,"20200729",0,0,1
3251,"20200729",0,0,3
3252,"20200729",0,0,0
3253,"20200729",0,0,0
3254,"20200729",0,0,0
3255,"20200729",0,0,0
3256,"20200729",0,0,0
3257,"20200729",0,0,1
3258,"20200729",0,0,0
3259,"20200729",0,0,0
3260,"20200729",0,0,0
3261,"20200729",0,0,0
3262,"20200729",0,0,0
3263,"20200729",0,0,0
3264,"20200729",0,0,0
3265,"20200729",0,0,6
3266,"20200729",0,0,0
3267,"20200729",0,0,1
3268,"20200729",0,0,0
3269,"20200729",0,0,0
3270,"20200729",0,0,0
3271,"20200729",0,0,0
3272,"20200729",0,0,0
3273,"20200729",0,0,0
3274,"20200729",0,0,0
3275,"20200729",0,0,0
3276,"20200729",0,0,0
3277,"20200729",0,0,0
3278,"20200729",0,0,0
3279,"20200729",0,0,0
3280,"20200729",0,0,0
3281,"20200729",0,0,0
3282,"20200729",0,0,0
3283,"20200729",0,0,0
3284,"20200729",0,0,0
3285,"20200729",0,0,0
3286,"20200729",0,0,1
3287,"20200729",0,0,0
3288,"20200729",0,0,0
3289,"20200729",0,0,0
3290,"20200729",0,0,0
3291,"20200729",0,0,0
3292,"20200729",0,0,0
3293,"20200729",0,0,0
3294,"20200729",0,0,0
3295,"20200729",0,0,1
3296,"20200729",0,0,0
3297,"20200729",0,0,0
3298,"20200729",0,0,0
3299,"20200729",0,0,1
3300,"20200729",0,0,5
3301,"20200729",0,0,1
3302,"20200729",0,0,0
3303,"20200729",0,0,1
3304,"20200729",0,0,0
3305,"20200729",0,0,0
3306,"20200729",0,0,0
3307,"20200729",0,0,2
3308,"20200729",0,0,0
3309,"20200729",0,0,0
3310,"20200729",0,0,2
3311,"20200729",0,0,0
3312,"20200729",0,0,0
3313,"20200729",0,0,2
3314,"20200729",0,0,1
3315,"20200729",0,0,0
3316,"20200729",0,0,0
3317,"20200729",0,0,0
3318,"20200729",0,0,0
3319,"20200729",0,0,1
3320,"20200729",0,0,1
3321,"20200729",0,0,2
3322,"20200729",0,0,0
3323,"20200729",0,0,0
3324,"20200729",0,0,0
3325,"20200729",0,0,0
3326,"20200729",0,0,0
3327,"20200729",0,0,0
3328,"20200729",0,0,0
3329,"20200729",0,0,0
3330,"20200729",0,0,0
3331,"20200729",0,0,0
3332,"20200729",0,0,0
3333,"20200729",0,0,0
3334,"20200729",0,0,0
3335,"20200729",0,0,0
3336,"20200729",0,0,0
3337,"20200729",0,0,2
3338,"20200729",0,0,0
3339,"20200729",0,0,2
3340,"20200729",0,0,0
3341,"20200729",0,0,1
3342,"20200729",0,0,0
3343,"20200729",0,0,0
3344,"20200729",0,0,0
3345,"20200729",0,0,0
3346,"20200729",0,0,0
3347,"20200729",0,0,0
3348,"20200729",0,0,1
3349,"20200729",0,0,0
3350,"20200729",0,0,0
3351,"20200729",0,0,0
3352,"20200729",0,0,0
3353,"20200729",0,0,0
3354,"20200729",0,0,0
3355,"20200729",0,0,0
3356,"20200729",0,0,0
3357,"20200729",0,0,0
3358,"20200729",0,0,0
3359,"20200729",0,0,0
3360,"20200729",0,0,0
3361,"20200729",0,0,0
3362,"20200729",0,0,0
3363,"20200729",0,0,0
3364,"20200729",0,0,0
3365,"20200729",0,0,0
3366,"20200729",0,0,0
3367,"20200729",0,0,1
3368,"20200729",0,0,0
3369,"20200729",0,0,0
3370,"20200729",0,0,0
3371,"20200729",0,0,0
3372,"20200729",0,0,0
3373,"20200729",0,0,0
3374,"20200729",0,0,0
3375,"20200729",0,0,0
3376,"20200729",0,0,0
3377,"20200729",0,0,0
3378,"20200729",0,0,2
3379,"20200729",0,0,0
3380,"20200729",0,0,0
3381,"20200729",0,0,0
3382,"20200729",0,0,0
3383,"20200729",0,0,1
3384,"20200729",0,0,1
3385,"20200729",0,0,0
3386,"20200729",0,0,0
3387,"20200729",0,0,0
3388,"20200729",0,0,0
3389,"20200729",0,0,0
3390,"20200729",0,0,0
3391,"20200729",0,0,0
3392,"20200729",0,0,1
3393,"20200729",0,0,0
3394,"20200729",0,0,1
3395,"20200729",0,0,0
3396,"20200729",0,0,0
3397,"20200729",0,0,0
3398,"20200729",0,0,1
3399,"20200729",0,0,0
3400,"20200729",0,0,0
3401,"20200729",0,0,0
3402,"20200729",0,0,0
3403,"20200729",0,0,0
3404,"20200729",0,0,0
3405,"20200729",0,0,0
3406,"20200729",0,0,0
3407,"20200729",0,0,1
3408,"20200729",0,0,0
3409,"20200729",0,0,0
3410,"20200729",0,0,0
3411,"20200729",0,0,0
3412,"20200729",0,0,0
3413,"20200729",0,0,0
3414,"20200729",0,0,0
3415,"20200729",0,0,2
3416,"20200729",0,0,0
3417,"20200729",0,0,0
3418,"20200729",0,0,0
3419,"20200729",0,0,0
3420,"20200729",0,0,0
3421,"20200729",0,0,1
3422,"20200729",0,0,0
3423,"20200729",0,0,2
3424,"20200729",0,0,0
3425,"20200729",0,0,0
3426,"20200729",0,0,0
3427,"20200729",0,0,0
3428,"20200729",0,0,0
3429,"20200729",0,0,0
3430,"20200729",0,0,0
3431,"20200729",0,0,0
3432,"20200729",0,0,1
3433,"20200729",0,0,0
3434,"20200729",0,0,0
3435,"20200729",0,0,0
3436,"20200729",0,0,0
3437,"20200729",0,0,0
3438,"20200729",0,0,0
3439,"20200729",0,0,0
3440,"20200729",0,0,0
3441,"20200729",0,0,0
3442,"20200729",0,0,1
3443,"20200729",0,0,2
3444,"20200729",0,0,0
3445,"20200729",0,0,0
3446,"20200729",0,0,0
3447,"20200729",0,0,0
3448,"20200729",0,0,0
3449,"20200729",0,0,0
3450,"20200729",0,0,0
3451,"20200729",0,0,0
3452,"20200729",0,0,0
3453,"20200729",0,0,0
3454,"20200729",0,0,0
3455,"20200729",0,0,0
3456,"20200729",0,0,0
3457,"20200729",0,0,0
3458,"20200729",0,0,0
3459,"20200729",0,0,0
3460,"20200729",0,0,0
3461,"20200729",0,0,0
3462,"20200729",0,0,0
3463,"20200729",0,0,0
3464,"20200729",0,0,0
3465,"20200729",0,0,0
3466,"20200729",0,0,0
3467,"20200729",0,0,0
3468,"20200729",0,0,1
3469,"20200729",0,0,1
3470,"20200729",0,0,0
3471,"20200729",0,0,0
3472,"20200729",0,0,0
3473,"20200729",0,0,0
3474,"20200729",0,0,0
3475,"20200729",0,0,1
3476,"20200729",0,0,1
3477,"20200729",0,0,0
3478,"20200729",0,0,0
3479,"20200729",0,0,2
3480,"20200729",0,0,0
3481,"20200729",0,0,0
3482,"20200729",0,0,0
3483,"20200729",0,0,0
3484,"20200729",0,0,0
3485,"20200729",0,0,0
3486,"20200729",0,0,0
3487,"20200729",0,0,0
3488,"20200729",0,0,2
3489,"20200729",0,0,0
3490,"20200729",0,0,0
3491,"20200729",0,0,0
3492,"20200729",0,0,0
3493,"20200729",0,0,0
3494,"20200729",0,0,0
3495,"20200729",0,0,0
3496,"20200729",0,0,0
3497,"20200729",0,0,0
3498,"20200729",0,0,0
3499,"20200729",0,0,0
3500,"20200729",0,0,0
3501,"20200729",0,0,0
3502,"20200729",0,0,0
3503,"20200729",0,0,0
3504,"20200729",0,0,0
3505,"20200729",0,0,0
3506,"20200729",0,0,0
3507,"20200729",0,0,0
3508,"20200729",0,0,2
3509,"20200729",0,0,0
3510,"20200729",0,0,0
3511,"20200729",0,0,0
3512,"20200729",0,0,0
3513,"20200729",0,0,0
3514,"20200729",0,0,0
3515,"20200729",0,0,0
3516,"20200729",0,0,0
3517,"20200729",0,0,0
3518,"20200729",0,0,0
3519,"20200729",0,0,0
3520,"20200729",0,0,0
3521,"20200729",0,0,0
3522,"20200729",0,0,0
3523,"20200729",0,0,0
3524,"20200729",0,0,0
3525,"20200729",0,0,0
3526,"20200729",0,0,0
3527,"20200729",0,0,0
3528,"20200729",0,0,0
3529,"20200729",0,0,0
3530,"20200729",0,0,0
3531,"20200729",0,0,0
3532,"20200729",0,0,0
3533,"20200729",0,0,0
3534,"20200729",0,0,0
3535,"20200729",0,0,0
3536,"20200729",0,0,0
3537,"20200729",0,0,1
3538,"20200729",0,0,0
3539,"20200729",0,0,1
3540,"20200729",0,0,1
3541,"20200729",0,0,0
3542,"20200729",0,0,0
3543,"20200729",0,0,0
3544,"20200729",0,0,0
3545,"20200729",0,0,0
3546,"20200729",0,0,0
3547,"20200729",0,0,0
3548,"20200729",0,0,0
3549,"20200729",0,0,0
3550,"20200729",0,0,0
3551,"20200729",0,0,0
3552,"20200729",0,0,0
3553,"20200729",0,0,0
3554,"20200729",0,0,0
3555,"20200729",0,0,0
3556,"20200729",0,0,0
3557,"20200729",0,0,0
3558,"20200729",0,0,0
3559,"20200729",0,0,0
3560,"20200729",0,0,0
3561,"20200729",0,0,0
3562,"20200729",0,0,0
3563,"20200729",0,0,0
3564,"20200729",0,0,0
3565,"20200729",0,0,1
3566,"20200729",0,0,0
3567,"20200729",0,0,0
3568,"20200729",0,0,0
3569,"20200729",0,0,0
3570,"20200729",0,0,0
3571,"20200729",0,0,0
3572,"20200729",0,0,0
3573,"20200729",0,0,0
3574,"20200729",0,0,0
3575,"20200729",0,0,2
3576,"20200729",0,0,2
3577,"20200729",0,0,2
3578,"20200729",0,0,2
3579,"20200729",0,0,5
3580,"20200729",0,0,2
3581,"20200729",0,0,2
3582,"20200729",0,0,2
3583,"20200729",0,0,2
3584,"20200729",0,0,2
3585,"20200729",0,0,2
3586,"20200729",0,0,2
3587,"20200729",0,0,2
3588,"20200729",0,0,1
3589,"20200729",0,0,1
3590,"20200729",0,0,1
3591,"20200729",0,0,1
3592,"20200729",0,0,0
3593,"20200729",0,0,0
3594,"20200729",0,0,0
3595,"20200729",0,0,2
3596,"20200729",0,0,1
3597,"20200729",0,0,1
3598,"20200729",0,0,1
3599,"20200729",0,0,0
3600,"20200729",0,0,2
3601,"20200729",0,0,1
3602,"20200729",0,0,0
3603,"20200729",0,0,0
3604,"20200729",0,0,0
3605,"20200729",0,0,1
3606,"20200729",0,0,0
3607,"20200729",0,0,0
3608,"20200729",0,0,0
3609,"20200729",0,0,0
3610,"20200729",0,0,0
3611,"20200729",0,0,0
3612,"20200729",0,0,0
3613,"20200729",0,0,0
3614,"20200729",0,0,0
3615,"20200729",0,0,0
3616,"20200729",0,0,0
3617,"20200729",0,0,0
3618,"20200729",0,0,0
3619,"20200729",0,0,0
3620,"20200729",0,0,0
3621,"20200729",0,0,1
3622,"20200729",0,0,0
3623,"20200729",0,0,0
3624,"20200729",0,0,0
3625,"20200729",0,0,0
3626,"20200729",0,0,0
3627,"20200729",0,0,0
3628,"20200729",0,0,0
3629,"20200729",0,0,0
3630,"20200729",0,0,1
3631,"20200729",0,0,1
3632,"20200729",0,0,0
3633,"20200729",0,0,0
3634,"20200729",0,0,0
3635,"20200729",0,0,0
3636,"20200729",0,0,0
3637,"20200729",0,0,1
3638,"20200729",0,0,0
3639,"20200729",0,0,0
3640,"20200729",0,0,0
3641,"20200729",0,0,0
3642,"20200729",0,0,0
3643,"20200729",0,0,0
3644,"20200729",0,0,0
3645,"20200729",0,0,0
3646,"20200729",0,0,0
3647,"20200729",0,0,0
3648,"20200729",0,0,0
3649,"20200729",0,0,0
3650,"20200729",0,0,0
3651,"20200729",0,0,1
3652,"20200729",0,0,0
3653,"20200729",0,0,0
3654,"20200729",0,0,0
3655,"20200729",0,0,0
3656,"20200729",0,0,0
3657,"20200729",0,0,0
3658,"20200729",0,0,0
3659,"20200729",0,0,0
3660,"20200729",0,0,0
